date,ticker,sentiment_score
2021-11-28,HEROMOTOCO.NS,-1.0
2021-12-05,HEROMOTOCO.NS,-1.0
2021-12-12,HEROMOTOCO.NS,0.822
2021-12-19,HEROMOTOCO.NS,-1.0
2021-12-26,HEROMOTOCO.NS,-1.0
2022-01-02,HEROMOTOCO.NS,1.0
2022-01-09,HEROMOTOCO.NS,1.0
2022-01-16,HEROMOTOCO.NS,1.0
2022-01-23,HEROMOTOCO.NS,1.0
2022-01-30,HEROMOTOCO.NS,-1.0
2022-02-06,HEROMOTOCO.NS,1.0
2022-02-13,HEROMOTOCO.NS,1.0
2022-02-20,HEROMOTOCO.NS,1.0
2022-02-27,HEROMOTOCO.NS,-1.0
2022-03-06,HEROMOTOCO.NS,-1.0
2022-03-13,HEROMOTOCO.NS,1.0
2022-03-20,HEROMOTOCO.NS,1.0
2022-03-27,HEROMOTOCO.NS,-1.0
2022-04-03,HEROMOTOCO.NS,-1.0
2022-04-10,HEROMOTOCO.NS,0.822
2022-04-17,HEROMOTOCO.NS,-1.0
2022-04-24,HEROMOTOCO.NS,1.0
2022-05-01,HEROMOTOCO.NS,1.0
2022-05-08,HEROMOTOCO.NS,1.0
2022-05-15,HEROMOTOCO.NS,-1.0
2022-05-22,HEROMOTOCO.NS,1.0
2022-05-29,HEROMOTOCO.NS,1.0
2022-06-05,HEROMOTOCO.NS,-1.0
2022-06-12,HEROMOTOCO.NS,1.0
2022-06-19,HEROMOTOCO.NS,-1.0
2022-06-26,HEROMOTOCO.NS,1.0
2022-07-03,HEROMOTOCO.NS,1.0
2022-07-10,HEROMOTOCO.NS,0.822
2022-07-17,HEROMOTOCO.NS,-1.0
2022-07-24,HEROMOTOCO.NS,1.0
2022-07-31,HEROMOTOCO.NS,1.0
2022-08-07,HEROMOTOCO.NS,-1.0
2022-08-14,HEROMOTOCO.NS,1.0
2022-08-21,HEROMOTOCO.NS,1.0
2022-08-28,HEROMOTOCO.NS,1.0
2022-09-04,HEROMOTOCO.NS,0.0
2022-09-11,HEROMOTOCO.NS,1.0
2022-09-18,HEROMOTOCO.NS,-1.0
2022-09-25,HEROMOTOCO.NS,0.822
2022-10-02,HEROMOTOCO.NS,-1.0
2022-10-09,HEROMOTOCO.NS,1.0
2022-10-16,HEROMOTOCO.NS,-1.0
2022-10-23,HEROMOTOCO.NS,1.0
2022-10-30,HEROMOTOCO.NS,1.0
2022-11-06,HEROMOTOCO.NS,-1.0
2022-11-13,HEROMOTOCO.NS,0.822
2022-11-20,HEROMOTOCO.NS,1.0
2022-11-27,HEROMOTOCO.NS,0.0
2022-12-04,HEROMOTOCO.NS,0.822
2022-12-11,HEROMOTOCO.NS,-1.0
2022-12-18,HEROMOTOCO.NS,1.0
2022-12-25,HEROMOTOCO.NS,-1.0
2023-01-01,HEROMOTOCO.NS,1.0
2023-01-08,HEROMOTOCO.NS,0.0
2023-01-15,HEROMOTOCO.NS,1.0
2023-01-22,HEROMOTOCO.NS,1.0
2023-01-29,HEROMOTOCO.NS,1.0
2023-02-05,HEROMOTOCO.NS,-1.0
2023-02-12,HEROMOTOCO.NS,-1.0
2023-02-19,HEROMOTOCO.NS,0.0
2023-02-26,HEROMOTOCO.NS,-1.0
2023-03-05,HEROMOTOCO.NS,0.0
2023-03-12,HEROMOTOCO.NS,0.0
2023-03-19,HEROMOTOCO.NS,-1.0
2023-03-26,HEROMOTOCO.NS,-1.0
2023-04-02,HEROMOTOCO.NS,0.0
2023-04-09,HEROMOTOCO.NS,0.822
2023-04-16,HEROMOTOCO.NS,0.0
2023-04-23,HEROMOTOCO.NS,1.0
2023-04-30,HEROMOTOCO.NS,1.0
2023-05-07,HEROMOTOCO.NS,1.0
2023-05-14,HEROMOTOCO.NS,0.822
2023-05-21,HEROMOTOCO.NS,1.0
2023-05-28,HEROMOTOCO.NS,1.0
2023-06-04,HEROMOTOCO.NS,1.0
2023-06-11,HEROMOTOCO.NS,0.0
2023-06-18,HEROMOTOCO.NS,-1.0
2023-06-25,HEROMOTOCO.NS,-1.0
2023-07-02,HEROMOTOCO.NS,1.0
2023-07-09,HEROMOTOCO.NS,0.822
2023-07-16,HEROMOTOCO.NS,1.0
2023-07-23,HEROMOTOCO.NS,1.0
2023-07-30,HEROMOTOCO.NS,1.0
2023-08-06,HEROMOTOCO.NS,-1.0
2023-08-13,HEROMOTOCO.NS,1.0
2023-08-20,HEROMOTOCO.NS,-1.0
2023-08-27,HEROMOTOCO.NS,1.0
2023-09-03,HEROMOTOCO.NS,1.0
2023-09-10,HEROMOTOCO.NS,1.0
2023-09-17,HEROMOTOCO.NS,1.0
2023-09-24,HEROMOTOCO.NS,0.0
2023-10-01,HEROMOTOCO.NS,0.0
2023-10-08,HEROMOTOCO.NS,1.0
2023-10-15,HEROMOTOCO.NS,1.0
2023-10-22,HEROMOTOCO.NS,1.0
2023-10-29,HEROMOTOCO.NS,-1.0
2023-11-05,HEROMOTOCO.NS,0.0
2023-11-12,HEROMOTOCO.NS,0.0
2023-11-19,HEROMOTOCO.NS,1.0
2023-11-26,HEROMOTOCO.NS,1.0
2023-12-03,HEROMOTOCO.NS,1.0
2023-12-10,HEROMOTOCO.NS,0.0
2023-12-17,HEROMOTOCO.NS,1.0
2023-12-24,HEROMOTOCO.NS,0.0
2023-12-31,HEROMOTOCO.NS,1.0
2024-01-07,HEROMOTOCO.NS,-1.0
2024-01-14,HEROMOTOCO.NS,0.822
2024-01-21,HEROMOTOCO.NS,1.0
2024-01-28,HEROMOTOCO.NS,0.0
2024-02-04,HEROMOTOCO.NS,1.0
2024-02-11,HEROMOTOCO.NS,1.0
2024-02-18,HEROMOTOCO.NS,0.0
2024-02-25,HEROMOTOCO.NS,-1.0
2024-03-03,HEROMOTOCO.NS,1.0
2024-03-10,HEROMOTOCO.NS,1.0
2024-03-17,HEROMOTOCO.NS,1.0
2024-03-24,HEROMOTOCO.NS,1.0
2024-03-31,HEROMOTOCO.NS,0.0
2024-04-07,HEROMOTOCO.NS,-1.0
2024-04-14,HEROMOTOCO.NS,-1.0
2024-04-21,HEROMOTOCO.NS,-1.0
2024-04-28,HEROMOTOCO.NS,1.0
2024-05-05,HEROMOTOCO.NS,0.0
2024-05-12,HEROMOTOCO.NS,1.0
2024-05-19,HEROMOTOCO.NS,1.0
2024-05-26,HEROMOTOCO.NS,1.0
2024-06-02,HEROMOTOCO.NS,0.0
2024-06-09,HEROMOTOCO.NS,0.822
2024-06-16,HEROMOTOCO.NS,1.0
2024-06-23,HEROMOTOCO.NS,-1.0
2024-06-30,HEROMOTOCO.NS,1.0
2024-07-07,HEROMOTOCO.NS,1.0
2024-07-14,HEROMOTOCO.NS,1.0
2024-07-21,HEROMOTOCO.NS,-1.0
2024-07-28,HEROMOTOCO.NS,0.0
2024-08-04,HEROMOTOCO.NS,-1.0
2024-08-11,HEROMOTOCO.NS,0.0
2024-08-18,HEROMOTOCO.NS,-1.0
2024-08-25,HEROMOTOCO.NS,1.0
2024-09-01,HEROMOTOCO.NS,0.0
2024-09-08,HEROMOTOCO.NS,1.0
2024-09-15,HEROMOTOCO.NS,1.0
2024-09-22,HEROMOTOCO.NS,1.0
2024-09-29,HEROMOTOCO.NS,0.0
2024-10-06,HEROMOTOCO.NS,-1.0
2024-10-13,HEROMOTOCO.NS,0.0
2024-10-20,HEROMOTOCO.NS,-1.0
2024-10-27,HEROMOTOCO.NS,-1.0
2024-11-03,HEROMOTOCO.NS,1.0
2024-11-10,HEROMOTOCO.NS,-1.0
2024-11-17,HEROMOTOCO.NS,-1.0
2024-11-24,HEROMOTOCO.NS,0.822
2024-12-01,HEROMOTOCO.NS,1.0
2024-12-08,HEROMOTOCO.NS,-1.0
2024-12-15,HEROMOTOCO.NS,0.0
2024-12-22,HEROMOTOCO.NS,-1.0
2024-12-29,HEROMOTOCO.NS,-1.0
2025-01-05,HEROMOTOCO.NS,0.0
2025-01-12,HEROMOTOCO.NS,-1.0
2025-01-19,HEROMOTOCO.NS,1.0
2025-01-26,HEROMOTOCO.NS,0.0
2025-02-02,HEROMOTOCO.NS,1.0
2025-02-09,HEROMOTOCO.NS,-1.0
2025-02-16,HEROMOTOCO.NS,-1.0
2025-02-23,HEROMOTOCO.NS,1.0
2025-03-02,HEROMOTOCO.NS,-1.0
2025-03-09,HEROMOTOCO.NS,1.0
2025-03-16,HEROMOTOCO.NS,-1.0
2025-03-23,HEROMOTOCO.NS,0.822
2025-03-30,HEROMOTOCO.NS,1.0
2025-04-06,HEROMOTOCO.NS,-1.0
2025-04-13,HEROMOTOCO.NS,0.0
2025-04-20,HEROMOTOCO.NS,1.0
2025-04-27,HEROMOTOCO.NS,1.0
2025-05-04,HEROMOTOCO.NS,-1.0
2025-05-11,HEROMOTOCO.NS,1.0
2025-05-18,HEROMOTOCO.NS,1.0
2025-05-25,HEROMOTOCO.NS,0.0
2025-06-01,HEROMOTOCO.NS,0.0
2025-06-08,HEROMOTOCO.NS,0.0
2025-06-15,HEROMOTOCO.NS,0.822
2025-06-22,HEROMOTOCO.NS,1.0
2025-06-29,HEROMOTOCO.NS,1.0
2025-07-06,HEROMOTOCO.NS,0.0
2025-07-13,HEROMOTOCO.NS,-1.0
2025-07-20,HEROMOTOCO.NS,1.0
2025-07-27,HEROMOTOCO.NS,-1.0
2025-08-03,HEROMOTOCO.NS,1.0
2025-08-10,HEROMOTOCO.NS,1.0
2025-08-17,HEROMOTOCO.NS,1.0
2025-08-24,HEROMOTOCO.NS,1.0
2025-08-31,HEROMOTOCO.NS,1.0
2025-09-07,HEROMOTOCO.NS,1.0
2025-09-14,HEROMOTOCO.NS,1.0
2025-09-21,HEROMOTOCO.NS,1.0
2025-09-28,HEROMOTOCO.NS,0.0
2025-10-05,HEROMOTOCO.NS,1.0
2025-10-12,HEROMOTOCO.NS,0.0
2025-10-19,HEROMOTOCO.NS,1.0
2025-10-26,HEROMOTOCO.NS,1.0
2025-11-02,HEROMOTOCO.NS,1.0
2025-11-09,HEROMOTOCO.NS,-1.0
2025-11-16,HEROMOTOCO.NS,1.0
2025-11-23,HEROMOTOCO.NS,1.0
2025-11-30,HEROMOTOCO.NS,1.0
2025-12-07,HEROMOTOCO.NS,1.0
2025-12-14,HEROMOTOCO.NS,-1.0
2025-12-21,HEROMOTOCO.NS,-1.0
2025-12-28,HEROMOTOCO.NS,-1.0
2026-01-04,HEROMOTOCO.NS,1.0
2026-01-11,HEROMOTOCO.NS,-1.0
2026-01-18,HEROMOTOCO.NS,-1.0
2026-01-25,HEROMOTOCO.NS,-1.0
2026-02-01,HEROMOTOCO.NS,1.0
2026-02-08,HEROMOTOCO.NS,1.0
2026-02-15,HEROMOTOCO.NS,1.0
2026-02-22,HEROMOTOCO.NS,-1.0
2026-03-01,HEROMOTOCO.NS,1.0
2026-03-08,HEROMOTOCO.NS,-1.0
2026-03-15,HEROMOTOCO.NS,-1.0
2026-03-22,HEROMOTOCO.NS,0.0
2026-03-29,HEROMOTOCO.NS,-1.0
2026-04-05,HEROMOTOCO.NS,-1.0
2026-04-12,HEROMOTOCO.NS,1.0
2026-04-19,HEROMOTOCO.NS,-1.0
2026-04-26,HEROMOTOCO.NS,-1.0
2026-05-03,HEROMOTOCO.NS,1.0
2026-05-10,HEROMOTOCO.NS,0.822
2026-05-17,HEROMOTOCO.NS,-1.0
2026-05-24,HEROMOTOCO.NS,-1.0
2026-05-31,HEROMOTOCO.NS,1.0
2026-06-07,HEROMOTOCO.NS,0.0
2026-06-14,HEROMOTOCO.NS,0.822
2021-06-27,HINDALCO.NS,0.998
2021-07-04,HINDALCO.NS,0.998
2021-07-11,HINDALCO.NS,0.866
2021-07-18,HINDALCO.NS,1.0
2021-07-25,HINDALCO.NS,-1.0
2021-08-01,HINDALCO.NS,1.0
2021-08-08,HINDALCO.NS,0.998
2021-08-15,HINDALCO.NS,1.0
2021-08-22,HINDALCO.NS,-1.0
2021-08-29,HINDALCO.NS,1.0
2021-09-05,HINDALCO.NS,1.0
2021-09-12,HINDALCO.NS,0.0
2021-09-19,HINDALCO.NS,1.0
2021-09-26,HINDALCO.NS,0.0
2021-10-03,HINDALCO.NS,0.998
2021-10-10,HINDALCO.NS,-1.0
2021-10-17,HINDALCO.NS,1.0
2021-10-24,HINDALCO.NS,-1.0
2021-10-31,HINDALCO.NS,-1.0
2021-11-07,HINDALCO.NS,1.0
2021-11-14,HINDALCO.NS,0.0
2021-11-21,HINDALCO.NS,-1.0
2021-11-28,HINDALCO.NS,-1.0
2021-12-05,HINDALCO.NS,1.0
2021-12-12,HINDALCO.NS,1.0
2021-12-19,HINDALCO.NS,1.0
2021-12-26,HINDALCO.NS,0.866
2022-01-02,HINDALCO.NS,1.0
2022-01-09,HINDALCO.NS,1.0
2022-01-16,HINDALCO.NS,1.0
2022-01-23,HINDALCO.NS,0.998
2022-01-30,HINDALCO.NS,-1.0
2022-02-06,HINDALCO.NS,1.0
2022-02-13,HINDALCO.NS,1.0
2022-02-20,HINDALCO.NS,-1.0
2022-02-27,HINDALCO.NS,1.0
2022-03-06,HINDALCO.NS,1.0
2022-03-13,HINDALCO.NS,0.0
2022-03-20,HINDALCO.NS,-1.0
2022-03-27,HINDALCO.NS,0.866
2022-04-03,HINDALCO.NS,-1.0
2022-04-10,HINDALCO.NS,1.0
2022-04-17,HINDALCO.NS,-1.0
2022-04-24,HINDALCO.NS,-1.0
2022-05-01,HINDALCO.NS,-1.0
2022-05-08,HINDALCO.NS,-1.0
2022-05-15,HINDALCO.NS,-1.0
2022-05-22,HINDALCO.NS,0.866
2022-05-29,HINDALCO.NS,-1.0
2022-06-05,HINDALCO.NS,0.0
2022-06-12,HINDALCO.NS,-1.0
2022-06-19,HINDALCO.NS,-1.0
2022-06-26,HINDALCO.NS,-1.0
2022-07-03,HINDALCO.NS,1.0
2022-07-10,HINDALCO.NS,0.866
2022-07-17,HINDALCO.NS,-1.0
2022-07-24,HINDALCO.NS,1.0
2022-07-31,HINDALCO.NS,1.0
2022-08-07,HINDALCO.NS,0.0
2022-08-14,HINDALCO.NS,1.0
2022-08-21,HINDALCO.NS,-1.0
2022-08-28,HINDALCO.NS,1.0
2022-09-04,HINDALCO.NS,-1.0
2022-09-11,HINDALCO.NS,0.866
2022-09-18,HINDALCO.NS,-1.0
2022-09-25,HINDALCO.NS,-1.0
2022-10-02,HINDALCO.NS,1.0
2022-10-09,HINDALCO.NS,0.866
2022-10-16,HINDALCO.NS,-1.0
2022-10-23,HINDALCO.NS,1.0
2022-10-30,HINDALCO.NS,1.0
2022-11-06,HINDALCO.NS,1.0
2022-11-13,HINDALCO.NS,0.998
2022-11-20,HINDALCO.NS,1.0
2022-11-27,HINDALCO.NS,0.0
2022-12-04,HINDALCO.NS,1.0
2022-12-11,HINDALCO.NS,0.0
2022-12-18,HINDALCO.NS,1.0
2022-12-25,HINDALCO.NS,-1.0
2023-01-01,HINDALCO.NS,1.0
2023-01-08,HINDALCO.NS,-1.0
2023-01-15,HINDALCO.NS,1.0
2023-01-22,HINDALCO.NS,1.0
2023-01-29,HINDALCO.NS,-1.0
2023-02-05,HINDALCO.NS,-1.0
2023-02-12,HINDALCO.NS,-1.0
2023-02-19,HINDALCO.NS,0.0
2023-02-26,HINDALCO.NS,-1.0
2023-03-05,HINDALCO.NS,0.0
2023-03-12,HINDALCO.NS,-1.0
2023-03-19,HINDALCO.NS,-1.0
2023-03-26,HINDALCO.NS,-1.0
2023-04-02,HINDALCO.NS,1.0
2023-04-09,HINDALCO.NS,0.0
2023-04-16,HINDALCO.NS,1.0
2023-04-23,HINDALCO.NS,0.998
2023-04-30,HINDALCO.NS,1.0
2023-05-07,HINDALCO.NS,0.998
2023-05-14,HINDALCO.NS,-1.0
2023-05-21,HINDALCO.NS,1.0
2023-05-28,HINDALCO.NS,1.0
2023-06-04,HINDALCO.NS,1.0
2023-06-11,HINDALCO.NS,0.998
2023-06-18,HINDALCO.NS,1.0
2023-06-25,HINDALCO.NS,-1.0
2023-07-02,HINDALCO.NS,1.0
2023-07-09,HINDALCO.NS,1.0
2023-07-16,HINDALCO.NS,1.0
2023-07-23,HINDALCO.NS,-1.0
2023-07-30,HINDALCO.NS,1.0
2023-08-06,HINDALCO.NS,0.0
2023-08-13,HINDALCO.NS,1.0
2023-08-20,HINDALCO.NS,-1.0
2023-08-27,HINDALCO.NS,0.866
2023-09-03,HINDALCO.NS,1.0
2023-09-10,HINDALCO.NS,0.0
2023-09-17,HINDALCO.NS,1.0
2023-09-24,HINDALCO.NS,-1.0
2023-10-01,HINDALCO.NS,1.0
2023-10-08,HINDALCO.NS,-1.0
2023-10-15,HINDALCO.NS,1.0
2023-10-22,HINDALCO.NS,-1.0
2023-10-29,HINDALCO.NS,-1.0
2023-11-05,HINDALCO.NS,1.0
2023-11-12,HINDALCO.NS,0.998
2023-11-19,HINDALCO.NS,0.866
2023-11-26,HINDALCO.NS,1.0
2023-12-03,HINDALCO.NS,1.0
2023-12-10,HINDALCO.NS,0.0
2023-12-17,HINDALCO.NS,1.0
2023-12-24,HINDALCO.NS,0.866
2023-12-31,HINDALCO.NS,1.0
2024-01-07,HINDALCO.NS,-1.0
2024-01-14,HINDALCO.NS,0.998
2024-01-21,HINDALCO.NS,-1.0
2024-01-28,HINDALCO.NS,0.866
2024-02-04,HINDALCO.NS,1.0
2024-02-11,HINDALCO.NS,0.998
2024-02-18,HINDALCO.NS,-1.0
2024-02-25,HINDALCO.NS,1.0
2024-03-03,HINDALCO.NS,1.0
2024-03-10,HINDALCO.NS,1.0
2024-03-17,HINDALCO.NS,0.998
2024-03-24,HINDALCO.NS,1.0
2024-03-31,HINDALCO.NS,1.0
2024-04-07,HINDALCO.NS,1.0
2024-04-14,HINDALCO.NS,1.0
2024-04-21,HINDALCO.NS,1.0
2024-04-28,HINDALCO.NS,1.0
2024-05-05,HINDALCO.NS,0.998
2024-05-12,HINDALCO.NS,-1.0
2024-05-19,HINDALCO.NS,1.0
2024-05-26,HINDALCO.NS,1.0
2024-06-02,HINDALCO.NS,1.0
2024-06-09,HINDALCO.NS,0.998
2024-06-16,HINDALCO.NS,0.998
2024-06-23,HINDALCO.NS,1.0
2024-06-30,HINDALCO.NS,0.998
2024-07-07,HINDALCO.NS,0.998
2024-07-14,HINDALCO.NS,0.998
2024-07-21,HINDALCO.NS,-1.0
2024-07-28,HINDALCO.NS,0.0
2024-08-04,HINDALCO.NS,-1.0
2024-08-11,HINDALCO.NS,-1.0
2024-08-18,HINDALCO.NS,1.0
2024-08-25,HINDALCO.NS,1.0
2024-09-01,HINDALCO.NS,1.0
2024-09-08,HINDALCO.NS,-1.0
2024-09-15,HINDALCO.NS,0.0
2024-09-22,HINDALCO.NS,1.0
2024-09-29,HINDALCO.NS,1.0
2024-10-06,HINDALCO.NS,0.998
2024-10-13,HINDALCO.NS,1.0
2024-10-20,HINDALCO.NS,1.0
2024-10-27,HINDALCO.NS,-1.0
2024-11-03,HINDALCO.NS,1.0
2024-11-10,HINDALCO.NS,-1.0
2024-11-17,HINDALCO.NS,-1.0
2024-11-24,HINDALCO.NS,1.0
2024-12-01,HINDALCO.NS,0.0
2024-12-08,HINDALCO.NS,0.866
2024-12-15,HINDALCO.NS,0.0
2024-12-22,HINDALCO.NS,-1.0
2024-12-29,HINDALCO.NS,0.0
2025-01-05,HINDALCO.NS,-1.0
2025-01-12,HINDALCO.NS,-1.0
2025-01-19,HINDALCO.NS,1.0
2025-01-26,HINDALCO.NS,-1.0
2025-02-02,HINDALCO.NS,-1.0
2025-02-09,HINDALCO.NS,1.0
2025-02-16,HINDALCO.NS,1.0
2025-02-23,HINDALCO.NS,1.0
2025-03-02,HINDALCO.NS,-1.0
2025-03-09,HINDALCO.NS,1.0
2025-03-16,HINDALCO.NS,-1.0
2025-03-23,HINDALCO.NS,1.0
2025-03-30,HINDALCO.NS,-1.0
2025-04-06,HINDALCO.NS,-1.0
2025-04-13,HINDALCO.NS,1.0
2025-04-20,HINDALCO.NS,1.0
2025-04-27,HINDALCO.NS,1.0
2025-05-04,HINDALCO.NS,0.0
2025-05-11,HINDALCO.NS,0.998
2025-05-18,HINDALCO.NS,1.0
2025-05-25,HINDALCO.NS,0.998
2025-06-01,HINDALCO.NS,-1.0
2025-06-08,HINDALCO.NS,1.0
2025-06-15,HINDALCO.NS,1.0
2025-06-22,HINDALCO.NS,1.0
2025-06-29,HINDALCO.NS,1.0
2025-07-06,HINDALCO.NS,0.998
2025-07-13,HINDALCO.NS,-1.0
2025-07-20,HINDALCO.NS,1.0
2025-07-27,HINDALCO.NS,0.866
2025-08-03,HINDALCO.NS,-1.0
2025-08-10,HINDALCO.NS,0.0
2025-08-17,HINDALCO.NS,1.0
2025-08-24,HINDALCO.NS,0.998
2025-08-31,HINDALCO.NS,0.998
2025-09-07,HINDALCO.NS,0.866
2025-09-14,HINDALCO.NS,1.0
2025-09-21,HINDALCO.NS,-1.0
2025-09-28,HINDALCO.NS,0.0
2025-10-05,HINDALCO.NS,0.866
2025-10-12,HINDALCO.NS,0.0
2025-10-19,HINDALCO.NS,0.0
2025-10-26,HINDALCO.NS,1.0
2025-11-02,HINDALCO.NS,0.866
2025-11-09,HINDALCO.NS,-1.0
2025-11-16,HINDALCO.NS,1.0
2025-11-23,HINDALCO.NS,-1.0
2025-11-30,HINDALCO.NS,0.866
2025-12-07,HINDALCO.NS,0.866
2025-12-14,HINDALCO.NS,1.0
2025-12-21,HINDALCO.NS,1.0
2025-12-28,HINDALCO.NS,1.0
2026-01-04,HINDALCO.NS,1.0
2026-01-11,HINDALCO.NS,-1.0
2026-01-18,HINDALCO.NS,1.0
2026-01-25,HINDALCO.NS,0.866
2026-02-01,HINDALCO.NS,0.0
2026-02-08,HINDALCO.NS,-1.0
2026-02-15,HINDALCO.NS,-1.0
2026-02-22,HINDALCO.NS,1.0
2026-03-01,HINDALCO.NS,0.0
2026-03-08,HINDALCO.NS,1.0
2026-03-15,HINDALCO.NS,-1.0
2026-03-22,HINDALCO.NS,-1.0
2026-03-29,HINDALCO.NS,0.998
2026-04-05,HINDALCO.NS,1.0
2026-04-12,HINDALCO.NS,0.866
2026-04-19,HINDALCO.NS,1.0
2026-04-26,HINDALCO.NS,0.0
2026-05-03,HINDALCO.NS,1.0
2026-05-10,HINDALCO.NS,0.0
2026-05-17,HINDALCO.NS,1.0
2026-05-24,HINDALCO.NS,1.0
2026-05-31,HINDALCO.NS,0.866
2026-06-07,HINDALCO.NS,-1.0
2026-06-14,HINDALCO.NS,-1.0
2021-06-27,HINDUNILVR.NS,0.0
2021-07-04,HINDUNILVR.NS,1.0
2021-07-11,HINDUNILVR.NS,0.999
2021-07-18,HINDUNILVR.NS,0.0
2021-07-25,HINDUNILVR.NS,-1.0
2021-08-01,HINDUNILVR.NS,1.0
2021-08-08,HINDUNILVR.NS,1.0
2021-08-15,HINDUNILVR.NS,0.0
2021-08-22,HINDUNILVR.NS,1.0
2021-08-29,HINDUNILVR.NS,1.0
2021-09-05,HINDUNILVR.NS,0.695
2021-09-12,HINDUNILVR.NS,1.0
2021-09-19,HINDUNILVR.NS,-1.0
2021-09-26,HINDUNILVR.NS,1.0
2021-10-03,HINDUNILVR.NS,-1.0
2021-10-10,HINDUNILVR.NS,-1.0
2021-10-17,HINDUNILVR.NS,0.0
2021-10-24,HINDUNILVR.NS,-1.0
2021-10-31,HINDUNILVR.NS,-1.0
2021-11-07,HINDUNILVR.NS,1.0
2021-11-14,HINDUNILVR.NS,0.0
2021-11-21,HINDUNILVR.NS,0.0
2021-11-28,HINDUNILVR.NS,-1.0
2021-12-05,HINDUNILVR.NS,1.0
2021-12-12,HINDUNILVR.NS,1.0
2021-12-19,HINDUNILVR.NS,-1.0
2021-12-26,HINDUNILVR.NS,1.0
2022-01-02,HINDUNILVR.NS,1.0
2022-01-09,HINDUNILVR.NS,1.0
2022-01-16,HINDUNILVR.NS,-1.0
2022-01-23,HINDUNILVR.NS,-1.0
2022-01-30,HINDUNILVR.NS,-1.0
2022-02-06,HINDUNILVR.NS,0.0
2022-02-13,HINDUNILVR.NS,-1.0
2022-02-20,HINDUNILVR.NS,1.0
2022-02-27,HINDUNILVR.NS,-1.0
2022-03-06,HINDUNILVR.NS,-1.0
2022-03-13,HINDUNILVR.NS,1.0
2022-03-20,HINDUNILVR.NS,1.0
2022-03-27,HINDUNILVR.NS,-1.0
2022-04-03,HINDUNILVR.NS,1.0
2022-04-10,HINDUNILVR.NS,1.0
2022-04-17,HINDUNILVR.NS,0.0
2022-04-24,HINDUNILVR.NS,1.0
2022-05-01,HINDUNILVR.NS,1.0
2022-05-08,HINDUNILVR.NS,-1.0
2022-05-15,HINDUNILVR.NS,1.0
2022-05-22,HINDUNILVR.NS,1.0
2022-05-29,HINDUNILVR.NS,0.999
2022-06-05,HINDUNILVR.NS,-1.0
2022-06-12,HINDUNILVR.NS,-1.0
2022-06-19,HINDUNILVR.NS,-1.0
2022-06-26,HINDUNILVR.NS,0.695
2022-07-03,HINDUNILVR.NS,1.0
2022-07-10,HINDUNILVR.NS,1.0
2022-07-17,HINDUNILVR.NS,0.695
2022-07-24,HINDUNILVR.NS,0.695
2022-07-31,HINDUNILVR.NS,0.0
2022-08-07,HINDUNILVR.NS,0.0
2022-08-14,HINDUNILVR.NS,-1.0
2022-08-21,HINDUNILVR.NS,1.0
2022-08-28,HINDUNILVR.NS,-1.0
2022-09-04,HINDUNILVR.NS,0.0
2022-09-11,HINDUNILVR.NS,0.0
2022-09-18,HINDUNILVR.NS,-1.0
2022-09-25,HINDUNILVR.NS,1.0
2022-10-02,HINDUNILVR.NS,1.0
2022-10-09,HINDUNILVR.NS,-1.0
2022-10-16,HINDUNILVR.NS,0.0
2022-10-23,HINDUNILVR.NS,1.0
2022-10-30,HINDUNILVR.NS,-1.0
2022-11-06,HINDUNILVR.NS,1.0
2022-11-13,HINDUNILVR.NS,1.0
2022-11-20,HINDUNILVR.NS,0.999
2022-11-27,HINDUNILVR.NS,0.695
2022-12-04,HINDUNILVR.NS,1.0
2022-12-11,HINDUNILVR.NS,1.0
2022-12-18,HINDUNILVR.NS,-1.0
2022-12-25,HINDUNILVR.NS,-1.0
2023-01-01,HINDUNILVR.NS,-1.0
2023-01-08,HINDUNILVR.NS,0.0
2023-01-15,HINDUNILVR.NS,0.695
2023-01-22,HINDUNILVR.NS,-1.0
2023-01-29,HINDUNILVR.NS,1.0
2023-02-05,HINDUNILVR.NS,1.0
2023-02-12,HINDUNILVR.NS,-1.0
2023-02-19,HINDUNILVR.NS,-1.0
2023-02-26,HINDUNILVR.NS,0.0
2023-03-05,HINDUNILVR.NS,1.0
2023-03-12,HINDUNILVR.NS,0.999
2023-03-19,HINDUNILVR.NS,1.0
2023-03-26,HINDUNILVR.NS,0.0
2023-04-02,HINDUNILVR.NS,1.0
2023-04-09,HINDUNILVR.NS,1.0
2023-04-16,HINDUNILVR.NS,0.0
2023-04-23,HINDUNILVR.NS,-1.0
2023-04-30,HINDUNILVR.NS,-1.0
2023-05-07,HINDUNILVR.NS,0.695
2023-05-14,HINDUNILVR.NS,0.695
2023-05-21,HINDUNILVR.NS,1.0
2023-05-28,HINDUNILVR.NS,0.999
2023-06-04,HINDUNILVR.NS,0.695
2023-06-11,HINDUNILVR.NS,-1.0
2023-06-18,HINDUNILVR.NS,1.0
2023-06-25,HINDUNILVR.NS,-1.0
2023-07-02,HINDUNILVR.NS,1.0
2023-07-09,HINDUNILVR.NS,1.0
2023-07-16,HINDUNILVR.NS,0.0
2023-07-23,HINDUNILVR.NS,-1.0
2023-07-30,HINDUNILVR.NS,0.0
2023-08-06,HINDUNILVR.NS,0.999
2023-08-13,HINDUNILVR.NS,-1.0
2023-08-20,HINDUNILVR.NS,0.695
2023-08-27,HINDUNILVR.NS,1.0
